"CBM12","CBM13","CBM16","CBM2","CBM20","CBM21","CBM22","CBM23","CBM25","CBM26","CBM27","CBM3","CBM30","CBM32","CBM34","CBM35","CBM36","CBM37","CBM38","CBM4","CBM40","CBM41","CBM42","CBM46","CBM47","CBM48","CBM5","CBM50","CBM51","CBM54","CBM56","CBM57","CBM58","CBM6","CBM61","CBM62","CBM63","CBM65","CBM66","CBM67","CBM68","CBM71","CBM72","CBM73","CBM74","CBM75","CBM76","CBM77","CBM78","CBM79","CBM80","CBM82","CBM83","CBM85","CBM86","CBM88","CBM89","CBM9","CBM91","GH1","GH10","GH101","GH102","GH103","GH104","GH105","GH106","GH108","GH109","GH11","GH110","GH111","GH112","GH113","GH114","GH115","GH116","GH117","GH119","GH120","GH121","GH123","GH124","GH125","GH126","GH127","GH128","GH129","GH13","GH13_1","GH13_10","GH13_11","GH13_12","GH13_13","GH13_14","GH13_16","GH13_18","GH13_19","GH13_2","GH13_20","GH13_21","GH13_23","GH13_26","GH13_27","GH13_28","GH13_29","GH13_3","GH13_30","GH13_31","GH13_32","GH13_33","GH13_36","GH13_37","GH13_38","GH13_39","GH13_4","GH13_41","GH13_42","GH13_5","GH13_6","GH13_7","GH13_8","GH13_9","GH130","GH133","GH136","GH137","GH138","GH139","GH140","GH141","GH142","GH143","GH144","GH146","GH147","GH148","GH149","GH15","GH151","GH153","GH154","GH156","GH158","GH159","GH16","GH16_14","GH16_17","GH16_21","GH16_24","GH16_3","GH16_5","GH16_6","GH16_7","GH16_8","GH161","GH163","GH164","GH165","GH166","GH167","GH170","GH171","GH172","GH173","GH18","GH19","GH2","GH20","GH23","GH24","GH25","GH26","GH27","GH28","GH29","GH3","GH30","GH30_1","GH30_2","GH30_3","GH30_4","GH30_5","GH30_6","GH30_8","GH30_9","GH31","GH32","GH33","GH35","GH36","GH37","GH38","GH39","GH4","GH42","GH43","GH43_1","GH43_10","GH43_11","GH43_12","GH43_16","GH43_17","GH43_18","GH43_19","GH43_2","GH43_20","GH43_21","GH43_22","GH43_24","GH43_26","GH43_27","GH43_28","GH43_29","GH43_3","GH43_30","GH43_31","GH43_32","GH43_33","GH43_34","GH43_35","GH43_37","GH43_4","GH43_5","GH43_7","GH43_8","GH43_9","GH44","GH46","GH47","GH48","GH49","GH5","GH5_1","GH5_10","GH5_13","GH5_18","GH5_19","GH5_2","GH5_21","GH5_22","GH5_25","GH5_26","GH5_28","GH5_35","GH5_36","GH5_37","GH5_38","GH5_39","GH5_4","GH5_40","GH5_41","GH5_42","GH5_44","GH5_45","GH5_46","GH5_48","GH5_5","GH5_54","GH5_7","GH5_8","GH50","GH51","GH52","GH53","GH54","GH55","GH57","GH59","GH62","GH63","GH64","GH65","GH66","GH67","GH68","GH70","GH71","GH73","GH74","GH76","GH77","GH78","GH79","GH8","GH81","GH82","GH84","GH85","GH86","GH87","GH88","GH89","GH9","GH91","GH92","GH93","GH94","GH95","GH97","GH98","GH99","GT1","GT10","GT100","GT101","GT102","GT103","GT104","GT105","GT107","GT108","GT11","GT111","GT112","GT113","GT115","GT12","GT14","GT15","GT17","GT19","GT2","GT20","GT21","GT22","GT23","GT25","GT26","GT27","GT28","GT29","GT3","GT30","GT31","GT32","GT35","GT39","GT4","GT41","GT42","GT44","GT5","GT51","GT52","GT53","GT56","GT6","GT60","GT66","GT70","GT73","GT74","GT76","GT8","GT80","GT81","GT82","GT83","GT84","GT85","GT87","GT89","GT9","GT90","GT92","GT94","GT99","PL1","PL1_2","PL1_5","PL1_6","PL1_8","PL10","PL10_1","PL10_2","PL10_3","PL11","PL11_1","PL11_2","PL12","PL12_1","PL12_2","PL12_3","PL13","PL15","PL15_2","PL17","PL17_1","PL17_2","PL2","PL2_1","PL2_2","PL21","PL21_1","PL22","PL22_1","PL22_2","PL26","PL27","PL29","PL3_1","PL30","PL31","PL32","PL33","PL33_1","PL33_2","PL34","PL35","PL37","PL38","PL39","PL4","PL4_1","PL4_4","PL40","PL42","PL5_1","PL6","PL6_1","PL7","PL7_1","PL7_2","PL8","PL8_2","PL8_3","PL9","PL9_1","PL9_2"
"GUT_GENOME255983.fna.fa",0,1.70394181379494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11182544138483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851970906897471,0,3.40788362758989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9637963482823,0,0,0,0,0,0,0,0.851970906897471,0,0,0,0,0,0,0,4.25985453448736,0,0,0,0,2.55591272069241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256068.fna.fa",0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0.33930878728325,0,2.714470298266,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0.33930878728325,0,0.678617574566499,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0.678617574566499,0,0,0,0,0,0.33930878728325,0,0,0.678617574566499,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0.33930878728325,0.678617574566499,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0.33930878728325,0,0,0,0.678617574566499,0.33930878728325,0,0,0,2.714470298266,0.33930878728325,0.33930878728325,0,0,0,0.33930878728325,0,1.357235149133,1.357235149133,0,0.33930878728325,0,0,0,0,0,0,0,1.69654393641625,0.678617574566499,0.33930878728325,0.678617574566499,0.678617574566499,0,1.357235149133,0.33930878728325,0.678617574566499,0.678617574566499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0.678617574566499,0.678617574566499,0,0,0,0,0,0,0,0,0,0.678617574566499,0,0,0,0,0,0,0,0,0,0.678617574566499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0.678617574566499,0,0,0,0,0.33930878728325,0,0,0,0,0,0,0,0,0.33930878728325,0,0.678617574566499,0,0,0,0,0.678617574566499,0,0,0,3.3930878728325,0,0,0,0,0,0,0,0.678617574566499,0,0,0,0,0,0.33930878728325,0.33930878728325,2.714470298266,0,0,0,0.33930878728325,0.678617574566499,0,0,0,0,0,0,0,0,0,0,0.33930878728325,0,0.33930878728325,0,0.33930878728325,0.33930878728325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256086.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20729204394543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,4.22552215380901,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,9.65833635156344,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62187613183629,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0.603646021972715,0,0,0,0,0.603646021972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256520.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66781746071456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11187830714304,0,0,0.55593915357152,0,0,0,0,0,1.11187830714304,0,3.33563492142912,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11187830714304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,2.22375661428608,1.11187830714304,0.55593915357152,0,0.55593915357152,0,0.55593915357152,1.11187830714304,0,1.11187830714304,0,0,0,0,0,0,0,0,0,3.33563492142912,0,0,0,1.11187830714304,0.55593915357152,0,1.11187830714304,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11187830714304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0.55593915357152,2.7796957678576,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0.55593915357152,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,5.00345238214368,0,0,0,0,0,0,0,1.11187830714304,0,0,0,0,0.55593915357152,1.11187830714304,0,3.89157407500064,0,0,0,0.55593915357152,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0.55593915357152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256536.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,2.10688923282685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,1.26413353969611,0,5.05653415878444,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,1.26413353969611,0,0.42137784656537,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,2.94964492595759,0,0.42137784656537,0,0,0,0.42137784656537,0.42137784656537,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0.42137784656537,0,0,0.42137784656537,0.842755693130741,0,0.42137784656537,0.842755693130741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0.42137784656537,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842755693130741,0,0,0,0,0,0,0,0,0,0,0,3.37102277252296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68551138626148,0,0,0,0,0,0.42137784656537,0,0.842755693130741,0,0,0,0,0.42137784656537,0.42137784656537,0,2.94964492595759,0,0,0,0.42137784656537,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0.42137784656537,0,0,0,0.42137784656537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256593.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06447979936685,0,0,0,0,0,0,0,1.06447979936685,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0.532239899683424,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0.532239899683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256624.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828825558327977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828825558327977,0,0,0,0,0,0,0,0,1.65765111665595,0,4.97295334996786,0,0.828825558327977,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0.414412779163988,0,0,0.414412779163988,0,0,0,0.414412779163988,0,0,0,0,1.24323833749197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0.414412779163988,0,0,0,0,0.414412779163988,0,0.414412779163988,0,2.90088945414792,0.828825558327977,0.828825558327977,0,0.414412779163988,0,0.414412779163988,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0.828825558327977,2.07206389581994,1.24323833749197,0,3.31530223331191,0,1.24323833749197,0.828825558327977,0.414412779163988,0.414412779163988,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828825558327977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828825558327977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07206389581994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7297150124759,0,0,0,0,0,0,0,0.828825558327977,0,0,0,0,0.414412779163988,0.414412779163988,0,1.65765111665595,0,0,0,0.414412779163988,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414412779163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256763.fna.fa",0,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0.480461550583953,0,0.480461550583953,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480461550583953,0,0,0,0,0,0,0,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960923101167906,0,0,0,0.480461550583953,0.480461550583953,1.44138465175186,0,0,0,0,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480461550583953,0,0,0,3.84369240467162,0,0,0,0,0,0,0,0.960923101167906,0,0,0,0,0,0.480461550583953,0,1.44138465175186,0,0,0,0.480461550583953,0.480461550583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256840.fna.fa",0,0,0,0,0,0,0,0.528115970042094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0.528115970042094,0,0,0,0,0,0,0,0,0,0,0,1.84840589514733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0.79217395506314,0,1.84840589514733,0,2.37652186518942,0,0.264057985021047,0,0,0,0.264057985021047,0,0,0,0,0.264057985021047,0,0,0,0.264057985021047,0.264057985021047,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0.264057985021047,0.264057985021047,0,0,0,0.528115970042094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79217395506314,0,0,0,0,0,0,0.264057985021047,0,0.528115970042094,0,1.58434791012628,0.264057985021047,0.264057985021047,0,0.264057985021047,0,0.528115970042094,2.90463783523151,0.264057985021047,0.79217395506314,0,0,0,0,0,0,0,0,0,1.05623194008419,1.05623194008419,0.264057985021047,0.264057985021047,1.32028992510523,0,0.528115970042094,0.79217395506314,0.528115970042094,0,0.264057985021047,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,1.05623194008419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528115970042094,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0,0.528115970042094,2.64057985021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79217395506314,0.79217395506314,0,0,0,0,0,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11246388016837,0,0,0,0,0,0.264057985021047,0,0.264057985021047,0,0,0,0,0,0.528115970042094,0,1.58434791012628,0,0,0,0.264057985021047,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0.264057985021047,0,0,0,0.264057985021047,0.264057985021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256853.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67386288217428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83693144108714,0,0,0,0,0,0,0,0,0,0.83693144108714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02158864652284,0,0,0,0,0,0,0,0.83693144108714,0,0,0,0,0,0,0,0.83693144108714,0,0,0,0,1.67386288217428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUT_GENOME256939.fna.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708004199880914,0,2.12401259964274,0,0,0,0,0.708004199880914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41600839976183,0,0,0,0,0,0.708004199880914,0,1.41600839976183,0,0,0,0,0,0,0,0.708004199880914,0,0,0,0,0.708004199880914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
